date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),sysbattery
05/11/2019,15:45:00,16.69,.57,7.16,9.53,98.08,1.75,2.24,.47,12.93
05/11/2019,16:00:00,16.6,.57,7.12,9.48,97.41,1.83,2.57,.52,12.98
05/11/2019,16:15:00,16.84,.57,7.24,9.7,100.14,1.79,2.4,.52,12.82
05/11/2019,16:30:00,16.71,.57,7.22,9.59,98.82,1.95,2.33,.52,12.98
05/11/2019,16:45:00,16.75,.57,7.22,9.66,99.54,1.85,2.46,.55,12.81
05/11/2019,17:00:00,16.79,.57,7.26,9.79,100.99,1.72,2.34,.53,12.85
05/11/2019,17:15:00,16.59,.57,7.17,9.6,98.62,1.81,3.38,.51,12.96
05/11/2019,17:30:00,16.59,.57,7.19,9.62,98.87,1.77,2.4,.48,12.93
05/11/2019,17:45:00,16.75,.57,7.27,9.92,102.29,1.84,3.01,.57,12.92
05/11/2019,18:00:00,16.64,.57,7.19,9.66,99.4,1.76,2.37,.48,12.72
05/11/2019,18:15:00,16.65,.57,7.21,9.88,101.7,1.8,2.68,.57,12.79
05/11/2019,18:30:00,16.67,.57,7.23,9.79,100.81,1.73,2.47,.55,12.71
05/11/2019,18:45:00,16.58,.57,7.16,9.58,98.43,1.82,2.44,.53,12.53
05/11/2019,19:00:00,16.54,.57,7.2,9.71,99.65,1.65,2.63,.54,12.52
05/11/2019,19:15:00,16.45,.57,7.18,9.59,98.27,1.77,2.94,.5,12.43
05/11/2019,19:30:00,16.42,.57,7.14,9.59,98.21,1.68,2.48,.51,12.47
05/11/2019,19:45:00,16.37,.57,7.14,9.4,96.17,1.77,2.38,.44,12.38
05/11/2019,20:00:00,16.34,.57,7.15,9.35,95.58,1.56,2.26,.41,12.39
05/11/2019,20:15:00,16.34,.57,7.17,9.33,95.38,1.66,2.32,.43,12.36
05/11/2019,20:30:00,16.33,.57,7.18,9.32,95.24,1.6,2.38,.47,12.36
05/11/2019,20:45:00,16.32,.57,7.18,9.31,95.12,1.74,2.43,.43,12.35
05/11/2019,21:00:00,16.29,.57,7.15,9.3,94.92,1.66,2.18,.39,12.36
05/11/2019,21:15:00,16.28,.57,7.17,9.29,94.85,1.65,2.39,.42,12.33
05/11/2019,21:30:00,16.25,.57,7.18,9.26,94.46,1.6,2.09,.38,12.34
05/11/2019,21:45:00,16.23,.58,7.17,9.21,93.93,1.55,2.32,.41,12.34
05/11/2019,22:00:00,16.2,.58,7.17,9.15,93.22,1.63,4.18,.39,12.32
05/11/2019,22:15:00,16.2,.58,7.17,9.13,93.01,1.6,2.21,.37,12.34
05/11/2019,22:30:00,16.21,.58,7.17,9.12,92.97,1.76,2,.35,12.36
05/11/2019,22:45:00,16.21,.58,7.17,9.14,93.15,1.62,2.08,.34,12.32
05/11/2019,23:00:00,16.2,.58,7.18,9.15,93.22,1.72,2.18,.38,12.27
05/11/2019,23:15:00,16.21,.58,7.18,9.17,93.45,1.67,2.05,.38,12.28
05/11/2019,23:30:00,16.18,.58,7.18,9.15,93.23,1.68,2.12,.38,12.27
05/11/2019,23:45:00,16.22,.58,7.19,9.18,93.55,1.61,2.49,.43,12.29
05/12/2019,00:00:00,16.2,.58,7.18,9.16,93.38,1.81,2.42,.35,12.28
05/12/2019,00:15:00,16.21,.58,7.18,9.13,93.05,1.67,2.43,.37,12.26
05/12/2019,00:30:00,16.21,.58,7.18,9.12,92.92,1.69,2.19,.38,12.23
05/12/2019,00:45:00,16.2,.58,7.16,9.02,91.9,1.66,2.16,.36,12.26
05/12/2019,01:00:00,16.2,.58,7.16,9,91.75,1.61,2.05,.37,12.24
05/12/2019,01:15:00,16.2,.58,7.16,8.98,91.52,1.74,1.99,.38,12.22
05/12/2019,01:30:00,16.18,.58,7.16,8.96,91.31,1.74,2.07,.34,12.22
05/12/2019,01:45:00,16.19,.58,7.16,8.97,91.34,1.63,1.9,.37,12.27
05/12/2019,02:00:00,16.18,.58,7.16,8.96,91.26,1.82,2.07,.37,12.22
05/12/2019,02:15:00,16.17,.58,7.15,8.93,91,1.75,2.03,.34,12.23
05/12/2019,02:30:00,16.18,.58,7.15,8.93,91.01,1.81,2.13,.36,12.2
05/12/2019,02:45:00,16.14,.58,7.15,8.93,90.84,1.61,1.99,.38,12.26
05/12/2019,03:00:00,16.14,.58,7.15,8.94,91,1.64,2.07,.39,12.23
05/12/2019,03:15:00,16.14,.58,7.15,8.91,90.73,1.71,2.22,.38,12.22
05/12/2019,03:30:00,16.14,.58,7.15,8.9,90.62,1.89,1.99,.36,12.19
05/12/2019,03:45:00,16.13,.58,7.14,8.87,90.23,1.64,1.91,.35,12.24
05/12/2019,04:00:00,16.12,.58,7.14,8.85,90.02,1.59,2.45,.39,12.19
05/12/2019,04:15:00,16.12,.58,7.14,8.85,90.02,1.69,2.06,.38,12.21
05/12/2019,04:30:00,16.11,.58,7.14,8.81,89.61,1.68,2.11,.38,12.18
05/12/2019,04:45:00,16.08,.58,7.13,8.82,89.61,1.67,1.85,.34,12.18
05/12/2019,05:00:00,16.06,.58,7.13,8.82,89.61,1.72,2.02,.37,12.23
05/12/2019,05:15:00,16.07,.58,7.13,8.81,89.54,1.65,3.13,.36,12.11
05/12/2019,05:30:00,16.07,.58,7.12,8.73,88.73,1.62,1.81,.34,12.25
05/12/2019,05:45:00,16.05,.58,7.12,8.83,89.66,1.64,2.2,.39,12.18
05/12/2019,06:00:00,16.04,.58,7.12,8.81,89.43,1.77,2.23,.42,12.22
05/12/2019,06:15:00,16.03,.58,7.13,8.82,89.58,1.7,2.03,.33,12.21
05/12/2019,06:30:00,16.01,.58,7.12,8.78,89.16,1.94,1.9,.42,12.22
05/12/2019,06:45:00,16.01,.58,7.13,8.81,89.46,1.62,2.18,.42,12.1
05/12/2019,07:00:00,16.01,.58,7.13,8.78,89.13,1.64,2.1,.37,12.11
05/12/2019,07:15:00,15.98,.58,7.12,8.73,88.59,1.63,1.98,.36,12.18
05/12/2019,07:30:00,15.96,.58,7.13,8.8,89.21,1.61,2.12,.38,12.16
05/12/2019,07:45:00,15.96,.58,7.12,8.72,88.37,1.58,1.91,.37,12.17
05/12/2019,08:00:00,15.94,.58,7.12,8.74,88.63,1.74,2.01,.33,12.15
05/12/2019,08:15:00,15.9,.58,7.11,8.69,88,1.72,1.89,.35,12.16
05/12/2019,08:30:00,15.91,.58,7.12,8.73,88.4,1.69,2.04,.38,12.17
05/12/2019,08:45:00,15.9,.58,7.12,8.75,88.56,1.71,1.9,.37,12.11
05/12/2019,09:00:00,,,,,,,0,,12.15
05/12/2019,09:15:00,15.87,.58,7.12,8.81,89.12,1.66,2.12,.4,12.11
05/12/2019,09:30:00,15.87,.58,7.09,8.77,88.75,1.54,1.93,.37,12.23
05/12/2019,09:45:00,15.85,.59,7.09,8.74,88.44,1.67,1.87,.37,12.22
05/12/2019,10:00:00,15.83,.58,7.1,8.86,89.59,1.57,2.13,.36,12.17
05/12/2019,10:15:00,15.83,.59,7.12,8.87,89.67,1.57,2.07,.38,12.17
05/12/2019,10:30:00,15.83,.59,7.13,8.89,89.92,1.56,2.22,.39,12.19
05/12/2019,10:45:00,15.83,.59,7.13,8.86,89.62,1.53,2.04,.38,12.18
05/12/2019,11:00:00,15.83,.59,7.11,8.85,89.52,1.64,1.95,.4,12.24
05/12/2019,11:15:00,15.81,.59,7.12,8.87,89.61,1.61,1.94,.38,12.21
05/12/2019,11:30:00,15.84,.59,7.1,8.81,89.08,1.59,1.94,.39,12.16
05/12/2019,11:45:00,15.84,.59,7.11,8.79,88.91,1.78,2.21,.43,12.18
05/12/2019,12:00:00,15.88,.59,7.11,8.76,88.72,1.66,1.92,.38,12.15
05/12/2019,12:15:00,15.86,.59,7.08,8.79,88.89,1.61,2.07,.39,12.16
05/12/2019,12:30:00,15.85,.59,7.1,8.79,88.89,1.8,1.97,.42,12.18
05/12/2019,12:45:00,15.84,.59,7.1,8.8,89,1.51,2.07,.4,12.11
05/12/2019,13:00:00,15.83,.59,7.12,8.82,89.2,1.56,2.16,.41,12.23
05/12/2019,13:15:00,15.82,.59,7.13,8.82,89.21,1.72,2.23,.43,12.11
05/12/2019,13:30:00,15.83,.59,7.11,8.81,89.12,1.57,2.21,.42,12.22
05/12/2019,13:45:00,15.83,.59,7.14,8.81,89.12,1.58,2.38,.44,12.15
05/12/2019,14:00:00,15.83,.59,7.14,8.76,88.63,1.56,2.07,.41,12.15
05/12/2019,14:15:00,15.82,.59,7.13,8.77,88.64,1.54,2.06,.38,12.17
05/12/2019,14:30:00,15.8,.59,7.14,8.78,88.7,1.64,2.13,.37,12.11
05/12/2019,14:45:00,15.8,.59,7.15,8.8,88.96,1.51,2.18,.39,12.11
05/12/2019,15:00:00,15.8,.59,7.14,8.79,88.82,1.73,2.31,.4,12.18
05/12/2019,15:15:00,15.79,.59,7.15,8.82,89.14,1.62,2.29,.45,12.15
05/12/2019,15:30:00,15.81,.59,7.14,8.8,88.96,1.7,2.35,.41,12.15
05/12/2019,15:45:00,15.8,.59,7.15,8.81,89.08,1.57,2.46,.4,12.11
05/12/2019,16:00:00,15.79,.59,7.15,8.82,89.07,1.66,2.13,.45,12.12
05/12/2019,16:15:00,15.78,.59,7.15,8.82,89.05,1.64,2.38,.46,12.1
05/12/2019,16:30:00,15.77,.59,7.15,8.82,89.04,1.68,2.36,.42,12.11
05/12/2019,16:45:00,15.76,.59,7.15,8.82,89.04,1.61,2.34,.44,12.1
05/12/2019,17:00:00,15.74,.59,7.15,8.82,89.02,1.57,2.24,.4,12.11
05/12/2019,17:15:00,15.75,.59,7.13,8.8,88.85,1.6,2.18,.43,12.11
05/12/2019,17:30:00,15.75,.59,7.12,8.8,88.84,1.67,2.23,.38,12.08
05/12/2019,17:45:00,15.74,.59,7.13,8.79,88.69,1.51,2.33,.43,12.09
05/12/2019,18:00:00,15.74,.59,7.13,8.76,88.44,1.6,2.13,.43,12.06
05/12/2019,18:15:00,15.74,.59,7.13,8.74,88.2,1.71,2.27,.45,12.08
05/12/2019,18:30:00,15.72,.59,7.15,8.73,88.09,1.65,2.49,.41,12.17
05/12/2019,18:45:00,15.73,.6,7.14,8.7,87.82,1.53,2.33,.42,12.03
05/12/2019,19:00:00,15.71,.6,7.14,8.7,87.77,1.53,1.95,.4,12.07
05/12/2019,19:15:00,15.7,.6,7.14,8.69,87.65,2.05,2.76,.45,12.07
05/12/2019,19:30:00,15.67,.6,7.14,8.68,87.52,1.62,2.23,.41,12.07
05/12/2019,19:45:00,15.68,.6,7.14,8.68,87.46,1.55,2.2,.39,12.05
05/12/2019,20:00:00,15.69,.6,7.14,8.65,87.23,1.6,2.29,.41,12.07
05/12/2019,20:15:00,15.67,.6,7.14,8.66,87.25,1.54,2.26,.45,12.06
05/12/2019,20:30:00,15.68,.6,7.14,8.65,87.2,1.54,2.76,.41,12.06
05/12/2019,20:45:00,15.66,.6,7.14,8.65,87.16,1.54,2.03,.41,12.05
05/12/2019,21:00:00,15.64,.6,7.14,8.65,87.09,1.62,2.19,.39,12.04
05/12/2019,21:15:00,15.65,.6,7.14,8.63,86.95,1.6,2.19,.42,12.02
05/12/2019,21:30:00,15.62,.6,7.13,8.61,86.71,1.53,2.05,.4,12.03
05/12/2019,21:45:00,15.61,.6,7.14,8.62,86.73,1.61,2.06,.4,12.12
05/12/2019,22:00:00,15.6,.6,7.13,8.6,86.55,1.59,2.39,.41,12.03
05/12/2019,22:15:00,15.61,.6,7.13,8.58,86.34,1.58,2.18,.38,12.06
05/12/2019,22:30:00,15.58,.6,7.13,8.59,86.39,1.6,2.22,.42,12.03
05/12/2019,22:45:00,15.59,.61,7.13,8.6,86.51,1.45,2.21,.4,12.04
05/12/2019,23:00:00,15.58,.61,7.13,8.59,86.37,1.48,2.66,.44,12.01
05/12/2019,23:15:00,15.57,.61,7.13,8.57,86.24,1.75,2.13,.39,12.01
05/12/2019,23:30:00,15.56,.61,7.13,8.6,86.48,1.52,2.15,.39,11.99
05/12/2019,23:45:00,15.55,.61,7.14,8.62,86.61,1.42,2.21,.4,12.04
05/13/2019,00:00:00,15.54,.61,7.13,8.6,86.39,1.64,2.09,.36,12.01
05/13/2019,00:15:00,15.52,.61,7.13,8.59,86.27,1.57,2.07,.4,11.98
05/13/2019,00:30:00,15.52,.61,7.13,8.58,86.16,1.59,2.1,.38,12
05/13/2019,00:45:00,15.49,.61,7.14,8.57,86.03,1.46,2.15,.4,12.01
05/13/2019,01:00:00,15.49,.61,7.13,8.55,85.81,1.69,2.18,.38,11.99
05/13/2019,01:15:00,15.49,.61,7.13,8.54,85.74,1.55,2.38,.4,12.03
05/13/2019,01:30:00,15.49,.62,7.13,8.52,85.57,1.57,1.97,.36,11.99
05/13/2019,01:45:00,15.49,.62,7.12,8.5,85.35,1.54,2.33,.41,11.94
05/13/2019,02:00:00,15.49,.62,7.12,8.49,85.28,1.91,1.83,.37,11.97
05/13/2019,02:15:00,15.5,.62,7.12,8.49,85.27,1.51,2.29,.39,11.97
05/13/2019,02:30:00,15.5,.62,7.12,8.48,85.15,1.46,2.25,.4,11.92
05/13/2019,02:45:00,15.47,.62,7.12,8.48,85.1,1.41,1.99,.38,11.99
05/13/2019,03:00:00,15.47,.62,7.12,8.47,84.99,1.58,1.96,.39,11.97
05/13/2019,03:15:00,15.46,.62,7.12,8.45,84.74,1.4,1.98,.37,11.99
05/13/2019,03:30:00,15.45,.62,7.11,8.46,84.84,1.5,1.86,.36,11.99
05/13/2019,03:45:00,15.43,.62,7.11,8.44,84.61,1.51,1.94,.35,11.99
05/13/2019,04:00:00,15.44,.62,7.11,8.43,84.54,1.56,1.98,.43,11.99
05/13/2019,04:15:00,15.41,.62,7.11,8.43,84.45,1.56,1.94,.38,11.97
05/13/2019,04:30:00,15.39,.62,7.11,8.43,84.47,1.57,2.29,.35,12.02
05/13/2019,04:45:00,15.39,.62,7.11,8.43,84.42,1.51,1.72,.33,11.99
05/13/2019,05:00:00,15.37,.62,7.11,8.43,84.43,1.53,1.86,.34,11.93
05/13/2019,05:15:00,15.37,.62,7.11,8.41,84.2,1.45,1.9,.37,11.95
05/13/2019,05:30:00,15.34,.62,7.11,8.43,84.34,1.5,1.8,.4,11.99
05/13/2019,05:45:00,15.34,.62,7.11,8.43,84.38,1.4,2.01,.38,11.92
05/13/2019,06:00:00,15.34,.62,7.11,8.42,84.31,1.59,1.76,.32,11.99
05/13/2019,06:15:00,15.29,.62,7.11,8.43,84.27,1.4,1.93,.37,11.99
05/13/2019,06:30:00,15.33,.62,7.11,8.4,84.02,1.4,1.84,.34,12
05/13/2019,06:45:00,15.32,.62,7.11,8.42,84.19,1.52,1.92,.31,11.94
05/13/2019,07:00:00,15.32,.62,7.11,8.4,84.07,1.63,2.95,.32,11.94
05/13/2019,07:15:00,15.3,.62,7.11,8.41,84.14,1.47,1.85,.31,11.91
05/13/2019,07:30:00,15.32,.62,7.11,8.39,83.9,1.6,1.88,.33,11.99
05/13/2019,07:45:00,15.31,.62,7.11,8.42,84.16,1.59,1.71,.3,12.03
05/13/2019,08:00:00,15.32,.62,7.11,8.44,84.45,1.68,1.64,.28,11.99
05/13/2019,08:15:00,15.31,.62,7.11,8.49,84.9,1.49,1.74,.34,12.01
05/13/2019,08:30:00,15.31,.62,7.1,8.49,84.95,1.41,1.66,.31,12.18
05/13/2019,08:45:00,15.32,.62,7.1,8.55,85.53,1.53,1.64,.32,12.23
05/13/2019,09:00:00,15.32,.62,7.08,8.55,85.49,1.55,1.75,.34,12.11
05/13/2019,09:15:00,15.32,.62,7.1,8.57,85.75,1.51,1.79,.36,12.2
05/13/2019,09:30:00,15.33,.62,7.08,8.59,85.9,1.49,1.79,.37,12.33
05/13/2019,09:45:00,15.35,.62,7.11,8.61,86.12,1.51,1.75,.39,12.25
05/13/2019,10:00:00,15.34,.62,7.09,8.6,86.04,1.47,1.85,.35,12.3
05/13/2019,10:15:00,15.34,.62,7.05,8.56,85.64,1.55,1.79,.35,12.35
05/13/2019,10:30:00,15.33,.63,7.05,8.47,84.81,1.5,1.73,.32,12.55
05/13/2019,10:45:00,15.35,.64,7.04,8.51,85.17,1.59,1.62,.34,12.5
05/13/2019,11:00:00,15.35,.64,7.07,8.52,85.33,1.55,1.61,.35,12.46
05/13/2019,11:15:00,15.37,.64,7.06,8.55,85.66,1.51,1.61,.31,12.61
05/13/2019,11:30:00,15.38,.64,7.06,8.58,85.95,1.53,1.62,.33,12.63
05/13/2019,11:45:00,15.45,.63,7.09,8.64,86.68,1.52,1.68,.31,12.68
05/13/2019,12:00:00,15.45,.63,7.1,8.67,86.92,1.49,1.69,.29,12.43
05/13/2019,12:15:00,15.41,.63,7.1,8.62,86.39,1.6,1.57,.27,12.41
05/13/2019,12:30:00,15.44,.64,7.09,8.64,86.69,1.53,1.62,.29,12.45
05/13/2019,12:45:00,15.42,.65,7.06,8.62,86.4,1.48,1.58,.26,12.6
05/13/2019,13:00:00,15.39,.65,7.05,8.59,86.09,1.52,1.58,.24,12.44
05/13/2019,13:15:00,15.34,.65,7.03,8.48,84.85,1.61,1.61,.27,12.47
05/13/2019,13:30:00,15.29,.65,7.02,8.28,82.74,1.64,1.43,.26,12.35
05/13/2019,13:45:00,15.28,.65,7.04,8.26,82.55,1.87,1.71,.28,12.44
05/13/2019,14:00:00,15.28,.65,7.04,8.25,82.45,1.77,1.63,.29,12.45
05/13/2019,14:15:00,15.3,.65,7.04,8.26,82.56,1.75,1.54,.28,12.43
05/13/2019,14:30:00,15.3,.65,7.05,8.24,82.37,1.76,1.53,.29,12.36
05/13/2019,14:45:00,15.3,.65,7.05,8.24,82.42,1.76,1.58,.28,12.45
05/13/2019,15:00:00,15.3,.65,7.05,8.24,82.42,1.78,1.64,.31,12.34
05/13/2019,15:15:00,15.29,.65,7.05,8.21,82.09,1.79,1.54,.26,12.27
05/13/2019,15:30:00,15.28,.65,7.05,8.19,81.86,1.92,1.48,.27,12.22
05/13/2019,15:45:00,15.28,.66,7.05,8.2,81.93,1.72,1.51,.28,12.19
05/13/2019,16:00:00,15.27,.65,7.06,8.19,81.86,1.92,1.6,.3,12.18
05/13/2019,16:15:00,15.27,.65,7.03,8.19,81.79,1.96,1.54,.32,12.1
05/13/2019,16:30:00,15.24,.64,7.06,8.24,82.3,1.76,1.69,.31,12.1
05/13/2019,16:45:00,15.24,.65,7.06,8.17,81.62,1.92,1.51,.3,12.1
05/13/2019,17:00:00,15.25,.65,7.06,8.19,81.85,1.91,1.51,.29,12.1
05/13/2019,17:15:00,15.23,.65,7.07,8.21,82.02,1.97,1.34,.28,12.06
05/13/2019,17:30:00,15.21,.65,7.04,8.19,81.72,1.88,1.54,.31,12.11
05/13/2019,17:45:00,15.2,.65,7.06,8.18,81.63,1.86,1.58,.31,12.06
05/13/2019,18:00:00,15.18,.65,7.05,8.24,82.15,1.76,1.61,.28,12.05
05/13/2019,18:15:00,15.19,.65,7.07,8.28,82.55,1.74,1.55,.31,12.04
05/13/2019,18:30:00,15.18,.65,7.08,8.25,82.29,1.7,1.77,.31,12.05
05/13/2019,18:45:00,15.16,.65,7.08,8.3,82.77,1.68,1.71,.36,12
05/13/2019,19:00:00,15.16,.65,7.09,8.3,82.73,1.69,1.76,.31,11.94
05/13/2019,19:15:00,15.13,.65,7.08,8.29,82.58,1.73,1.6,.32,11.94
05/13/2019,19:30:00,15.11,.66,7.06,8.28,82.49,1.74,1.76,.33,11.99
05/13/2019,19:45:00,15.11,.66,7.05,8.25,82.2,1.9,1.71,.33,11.99
05/13/2019,20:00:00,15.1,.66,7.03,8.25,82.12,1.84,1.73,.32,11.94
05/13/2019,20:15:00,15.09,.67,7.03,8.22,81.81,1.78,1.77,.34,11.95
05/13/2019,20:30:00,15.1,.68,7.06,8.21,81.73,1.86,1.56,.33,11.91
05/13/2019,20:45:00,15.08,.68,7.07,8.2,81.64,1.73,1.68,.36,11.93
05/13/2019,21:00:00,15.02,.68,7.08,8.24,81.9,1.66,1.61,.33,11.91
05/13/2019,21:15:00,15.03,.69,7.06,8.22,81.69,1.69,3.04,.34,11.84
05/13/2019,21:30:00,14.99,.69,7.07,8.25,81.99,1.73,1.76,.34,11.99
05/13/2019,21:45:00,15.02,.69,7.08,8.2,81.51,1.81,1.89,.34,11.88
05/13/2019,22:00:00,15,.69,7.08,8.22,81.67,1.83,1.66,.33,11.89
05/13/2019,22:15:00,14.98,.7,7.1,8.22,81.65,1.76,1.91,.35,11.86
05/13/2019,22:30:00,14.97,.7,7.11,8.22,81.64,1.6,1.7,.35,11.88
05/13/2019,22:45:00,14.88,.68,7.12,8.29,82.17,1.55,1.93,.34,11.9
05/13/2019,23:00:00,14.88,.66,7.13,8.31,82.38,1.63,1.71,.33,11.9
05/13/2019,23:15:00,14.9,.65,7.12,8.28,82.08,1.63,1.56,.31,11.86
05/13/2019,23:30:00,14.87,.65,7.12,8.29,82.17,1.72,1.59,.32,11.88
05/13/2019,23:45:00,14.81,.66,7.12,8.33,82.43,1.57,1.73,.34,11.86
05/14/2019,00:00:00,14.85,.66,7.12,8.3,82.21,1.59,1.75,.33,11.88
05/14/2019,00:15:00,14.82,.66,7.12,8.31,82.25,2.28,1.78,.34,11.9
05/14/2019,00:30:00,14.81,.66,7.12,8.29,82.07,1.56,1.63,.31,11.86
05/14/2019,00:45:00,14.8,.67,7.12,8.27,81.81,1.69,1.56,.33,11.86
05/14/2019,01:00:00,14.84,.69,7.11,8.21,81.33,1.87,1.68,.33,11.86
05/14/2019,01:15:00,14.9,.72,7.11,8.16,80.88,1.6,1.76,.34,11.85
05/14/2019,01:30:00,14.87,.71,7.11,8.2,81.24,1.5,1.68,.33,11.84
05/14/2019,01:45:00,14.83,.71,7.12,8.22,81.38,1.59,1.91,.37,11.85
05/14/2019,02:00:00,14.78,.68,7.14,8.28,81.91,1.78,1.91,.38,11.88
05/14/2019,02:15:00,14.78,.68,7.13,8.24,81.53,1.68,1.93,.39,11.92
05/14/2019,02:30:00,14.81,.69,7.13,8.23,81.45,1.71,1.77,.34,11.85
05/14/2019,02:45:00,14.8,.69,7.13,8.23,81.45,1.81,1.79,.36,11.83
05/14/2019,03:00:00,14.77,.69,7.12,8.21,81.2,1.51,1.86,.36,11.85
05/14/2019,03:15:00,14.73,.69,7.13,8.17,80.7,1.82,1.7,.37,11.84
05/14/2019,03:30:00,14.69,.68,7.13,8.19,80.81,1.86,1.73,.36,11.82
05/14/2019,03:45:00,14.68,.68,7.13,8.18,80.74,1.82,1.86,.38,11.82
05/14/2019,04:00:00,14.64,.68,7.13,8.2,80.88,1.79,1.78,.35,11.81
05/14/2019,04:15:00,14.64,.68,7.14,8.21,80.98,1.87,1.92,.36,11.82
05/14/2019,04:30:00,14.64,.68,7.14,8.21,80.93,2.06,1.75,.4,11.82
05/14/2019,04:45:00,14.63,.68,7.14,8.19,80.73,2.08,1.88,.39,11.78
05/14/2019,05:00:00,14.63,.68,7.13,8.18,80.67,1.99,2.01,.4,11.85
05/14/2019,05:15:00,14.61,.68,7.14,8.19,80.64,2.18,1.85,.37,11.8
05/14/2019,05:30:00,14.6,.68,7.14,8.17,80.51,2.11,1.94,.42,11.8
05/14/2019,05:45:00,14.59,.68,7.14,8.16,80.39,2.31,1.91,.4,11.74
05/14/2019,06:00:00,14.59,.68,7.13,8.15,80.24,1.97,1.98,.34,11.77
05/14/2019,06:15:00,14.56,.68,7.13,8.18,80.51,1.73,1.79,.36,11.81
05/14/2019,06:30:00,14.55,.68,7.13,8.17,80.41,1.91,1.59,.35,11.8
05/14/2019,06:45:00,14.56,.68,7.14,8.17,80.38,1.88,1.78,.36,11.77
05/14/2019,07:00:00,14.55,.68,7.14,8.17,80.37,2,1.8,.38,11.77
05/14/2019,07:15:00,14.55,.68,7.14,8.17,80.34,1.82,1.98,.36,11.74
05/14/2019,07:30:00,14.54,.68,7.14,8.18,80.45,1.91,1.27,.36,11.78
05/14/2019,07:45:00,14.54,.68,7.14,8.17,80.36,2.27,1.75,.36,11.81
05/14/2019,08:00:00,14.54,.68,7.14,8.16,80.32,1.98,1.78,.39,11.84
05/14/2019,08:15:00,14.51,.68,7.13,8.2,80.58,2.04,1.53,.36,11.84
05/14/2019,08:30:00,14.5,.68,7.12,8.22,80.81,1.76,2.12,.35,11.83
05/14/2019,08:45:00,14.52,.68,7.13,8.21,80.71,1.84,1.78,.36,11.8
05/14/2019,09:00:00,14.51,.68,7.14,8.21,80.69,1.6,1.71,.37,11.77
05/14/2019,09:15:00,14.5,.68,7.14,8.23,80.84,1.88,1.71,.41,11.86
05/14/2019,09:30:00,14.51,.68,7.14,8.24,80.98,2.04,1.85,.39,11.8
05/14/2019,09:45:00,14.5,.68,7.14,8.23,80.92,1.79,1.89,.35,11.8
05/14/2019,10:00:00,14.48,.68,7.14,8.31,81.63,1.76,1.8,.39,11.85
05/14/2019,10:15:00,14.49,.68,7.14,8.35,82.01,1.62,1.73,.39,11.88
05/14/2019,10:30:00,14.52,.68,7.15,8.39,82.52,1.71,1.84,.38,12.02
05/14/2019,10:45:00,14.56,.68,7.16,8.44,83.1,1.85,1.92,.38,12.02
05/14/2019,11:00:00,14.56,.68,7.15,8.45,83.22,1.64,1.88,.42,12.04
05/14/2019,11:15:00,14.56,.68,7.15,8.45,83.2,1.69,1.81,.41,12.01
05/14/2019,11:30:00,14.56,.68,7.11,8.47,83.35,1.71,2.05,.37,11.91
05/14/2019,11:45:00,14.57,.68,7.14,8.48,83.52,1.66,1.88,.42,12
05/14/2019,12:00:00,14.58,.68,7.14,8.51,83.81,1.77,1.89,.39,12.1
05/14/2019,12:15:00,14.59,.68,7.15,8.52,83.89,1.79,1.85,.35,12.01
05/14/2019,12:30:00,14.59,.68,7.17,8.57,84.41,1.66,1.88,.38,11.94
05/14/2019,12:45:00,14.59,.68,7.16,8.58,84.47,1.72,1.97,.43,11.78
05/14/2019,13:00:00,14.59,.68,7.16,8.59,84.6,1.8,1.99,.42,11.89
05/14/2019,13:15:00,14.56,.68,7.16,8.58,84.43,1.61,1.84,.39,11.77
05/14/2019,13:30:00,14.53,.68,7.15,8.58,84.43,1.57,2.09,.4,11.8
05/14/2019,13:45:00,14.51,.69,7.11,8.42,82.77,1.71,1.8,.38,11.75
05/14/2019,14:00:00,14.51,.68,7.14,8.58,84.36,1.88,2.02,.43,11.89
05/14/2019,14:15:00,14.49,.68,7.14,8.63,84.78,1.57,2.12,.43,11.8
05/14/2019,14:30:00,14.52,.68,7.18,8.64,85,1.76,2.05,.46,11.91
05/14/2019,14:45:00,14.56,.68,7.19,8.6,84.65,1.97,1.68,.35,11.85
05/14/2019,15:00:00,14.54,.68,7.18,8.71,85.66,1.66,1.81,.37,11.91
05/14/2019,15:15:00,14.55,.69,7.21,8.81,86.73,1.55,1.83,.35,11.89
05/14/2019,15:30:00,14.52,.7,7.15,8.4,82.56,1.67,1.57,.31,11.91
05/14/2019,15:45:00,14.44,.69,7.14,8.33,81.8,1.88,1.68,.34,11.77
05/14/2019,16:00:00,14.43,.69,7.15,8.34,81.84,1.71,1.77,.35,11.74
05/14/2019,16:15:00,14.4,.69,7.16,8.34,81.82,2.01,1.73,.35,11.82
05/14/2019,16:30:00,14.36,.68,7.16,8.4,82.35,2,1.85,.37,11.73
05/14/2019,16:45:00,14.37,.68,7.15,8.37,82.03,2.07,1.8,.34,11.73
05/14/2019,17:00:00,14.37,.68,7.14,8.36,81.96,2.47,1.83,.38,11.67
05/14/2019,17:15:00,14.36,.68,7.12,8.37,81.97,2.2,1.81,.35,11.6
05/14/2019,17:30:00,14.33,.68,7.1,8.4,82.22,1.92,1.69,.33,11.56
05/14/2019,17:45:00,14.35,.68,7.13,8.36,81.9,1.9,1.77,.36,11.36
