date,time edt,temp c,spcond (ms/cm),ph,do (mg/l),do (%),turbidity (fnu),chlorophyll (rfu),phycocyanin (rfu),est. cyano (cells/ml),est.chl a (ug/l)
05/15/2021,10:15,17.06,.67,7.48,9.88,102.5,2.07,2.39,.07,4200,4.8
05/15/2021,10:30,17.09,.67,7.54,10.15,105.4,2.05,2.28,.09,4700,6.2
05/15/2021,10:45,16.96,.67,7.47,9.86,102.1,2.05,2.35,.1,6100,7.3
05/15/2021,11:00,17.03,.67,7.51,9.99,103.7,2.12,2.48,.13,8400,7.4
05/15/2021,11:15,17.51,.67,7.61,10.29,107.7,2.18,2.41,.14,10000,7.7
05/15/2021,11:30,17.29,.67,7.52,10.01,104.4,2.09,2.55,.16,10200,7.9
05/15/2021,11:45,17.19,.67,7.47,9.82,102.2,2.02,2.11,0,10200,7.9
05/15/2021,12:00,17.17,.67,7.45,9.73,101.3,2,1.96,-.03,10200,7.8
05/15/2021,12:15,17.39,.67,7.58,10.22,106.9,2.11,2.71,.16,10500,8
05/15/2021,12:30,17.46,.67,7.65,10.46,109.5,2.09,3.01,.19,11000,8.4
05/15/2021,12:45,17.38,.67,7.55,10.17,106.2,1.99,2.03,.05,11000,8.4
05/15/2021,13:00,17.39,.67,7.58,10.32,107.9,2.1,2.24,.06,11000,7.7
05/15/2021,13:15,17.34,.67,7.6,10.4,108.6,2,2.28,.04,10100,7
05/15/2021,13:30,17.42,.67,7.61,10.42,109,2.03,2.55,.1,9300,7
05/15/2021,14:00,17.47,.67,7.61,10.42,109.1,2.03,2.3,.07,9500,7.3
05/15/2021,14:15,17.25,.67,7.46,9.89,103.1,1.78,.81,-.22,9500,7.2
05/15/2021,14:30,17.1,.68,7.39,9.66,100.4,1.79,.75,-.22,8700,6.9
05/15/2021,14:45,17.21,.68,7.39,9.64,100.4,1.82,.7,-.22,8700,6.8
05/15/2021,15:00,17.22,.68,7.42,9.79,102,1.7,.77,-.21,4100,.1
05/15/2021,15:15,16.74,.69,7.3,9.22,95.1,1.68,.44,-.29,3300,-.1
05/15/2021,15:30,16.83,.69,7.3,9.23,95.3,1.76,.47,-.28,3100,-.2
05/15/2021,15:45,17.09,.68,7.37,9.53,99,1.78,.63,-.23,3100,-.2
05/15/2021,16:00,17.14,.69,7.36,9.45,98.2,1.64,.64,-.2,2800,-.4
05/15/2021,16:15,17.11,.69,7.32,9.29,96.5,1.78,.67,-.24,2800,-.5
05/15/2021,16:30,17.23,.69,7.33,9.3,96.9,1.84,.89,-.16,2800,-.5
05/15/2021,16:45,17.43,.7,7.42,9.74,101.9,1.84,1.14,-.17,2800,-.4
05/15/2021,17:00,17.3,.72,7.36,9.52,99.3,1.81,.76,-.2,3100,-.4
05/15/2021,17:15,17.1,.72,7.31,9.31,96.7,1.74,.78,-.23,3100,-.2
05/15/2021,17:30,17.89,.72,7.5,9.97,105.3,1.87,1.13,-.14,3500,.1
05/15/2021,17:45,18.03,.71,7.59,10.24,108.5,1.87,1.27,-.11,4200,.4
05/15/2021,18:00,17.86,.69,7.54,10.1,106.6,1.7,1.09,-.15,4200,1.1
05/15/2021,18:15,17.79,.69,7.47,9.94,104.7,1.65,.75,-.2,4200,1.1
05/15/2021,18:30,17.75,.68,7.55,10.21,107.5,1.65,1,-.18,2900,1.2
05/15/2021,18:45,17.13,.68,7.27,9.36,97.3,1.68,.64,-.25,1500,.6
05/15/2021,19:00,17.01,.68,7.26,9.18,95.2,1.61,.52,-.27,800,.6
05/15/2021,19:15,17,.68,7.26,9.14,94.8,1.7,.53,-.25,800,.5
05/15/2021,19:30,16.96,.68,7.27,9.17,95,1.62,.57,-.28,100,-.4
05/15/2021,19:45,16.98,.67,7.27,9.14,94.7,1.69,.56,-.26,100,-.9
05/15/2021,20:00,17.04,.67,7.31,9.39,97.4,1.63,.8,-.22,-300,-.9
05/15/2021,20:15,17.15,.67,7.34,9.52,99,1.66,.97,-.2,-100,-.9
05/15/2021,20:30,17.25,.67,7.39,9.65,100.5,1.65,1.09,-.19,-100,-.9
05/15/2021,20:45,17.21,.67,7.38,9.61,100,1.65,.96,-.18,-300,-.5
05/15/2021,21:00,17.2,.67,7.38,9.61,100,1.65,.91,-.23,-300,.1
05/15/2021,21:15,17.17,.67,7.38,9.57,99.6,1.71,1.03,-.2,-300,.5
05/15/2021,21:30,17.19,.67,7.38,9.56,99.5,1.71,.92,-.19,-100,.6
05/15/2021,21:45,17.15,.67,7.36,9.52,99,1.69,.87,-.21,-100,.6
05/15/2021,22:00,17.14,.67,7.35,9.49,98.6,1.65,.85,-.22,-100,.6
05/15/2021,22:15,17.11,.67,7.33,9.47,98.4,1.68,.79,-.23,100,.5
05/15/2021,22:30,17.08,.67,7.33,9.44,98.1,1.72,.83,-.21,600,.3
05/15/2021,22:45,17.05,.67,7.32,9.41,97.7,1.78,.79,-.23,1000,.2
05/15/2021,23:00,17.01,.67,7.33,9.42,97.7,1.68,.92,-.22,1000,.2
05/15/2021,23:15,16.97,.67,7.33,9.42,97.6,1.64,.74,-.23,600,.1
05/15/2021,23:30,16.96,.67,7.31,9.38,97.1,1.69,.71,-.22,600,0
05/15/2021,23:45,16.94,.67,7.3,9.36,96.9,1.67,.78,-.22,500,-.1
05/16/2021,00:00,16.91,.67,7.29,9.32,96.4,1.66,.69,-.23,500,-.1
05/16/2021,00:15,16.88,.67,7.28,9.24,95.5,1.65,.74,-.24,400,-.2
05/16/2021,00:30,16.86,.67,7.28,9.21,95.2,1.69,.75,-.22,400,-.2
05/16/2021,00:45,16.85,.67,7.3,9.22,95.3,1.63,.81,-.21,100,-.2
05/16/2021,01:00,16.83,.67,7.3,9.2,95.1,1.69,.82,-.25,100,-.2
05/16/2021,01:15,16.79,.67,7.3,9.18,94.8,1.74,.84,-.21,500,-.1
05/16/2021,01:30,16.78,.67,7.29,9.13,94.2,1.71,.77,-.22,500,-.1
05/16/2021,01:45,16.78,.67,7.3,9.13,94.3,1.59,.76,-.21,400,-.1
05/16/2021,02:00,16.78,.67,7.3,9.11,94,1.7,.74,-.23,800,-.1
05/16/2021,02:15,16.73,.67,7.3,9.08,93.6,1.62,.73,-.22,800,-.1
05/16/2021,02:30,16.76,.67,7.29,9.02,93,1.63,.72,-.23,0,-.1
05/16/2021,02:45,16.74,.67,7.29,9,92.8,1.82,.68,-.21,900,-.2
05/16/2021,03:00,16.72,.67,7.3,9.01,92.8,1.69,.8,-.22,900,-.2
05/16/2021,03:15,16.71,.67,7.3,8.98,92.6,1.73,.77,-.23,900,-.2
05/16/2021,03:30,16.71,.67,7.3,8.96,92.3,1.68,.72,-.21,600,-.2
05/16/2021,03:45,16.69,.67,7.3,8.95,92.2,1.65,.82,-.22,600,-.2
05/16/2021,04:00,16.68,.67,7.3,8.94,92.1,1.57,.83,-.22,100,-.2
05/16/2021,04:15,16.66,.67,7.31,8.94,92,1.56,.81,-.19,100,-.1
05/16/2021,04:30,16.66,.67,7.3,8.91,91.8,1.63,.85,-.23,100,0
05/16/2021,04:45,16.64,.67,7.3,8.92,91.8,1.73,.68,-.21,100,0
05/16/2021,05:00,16.64,.67,7.3,8.91,91.7,1.6,.82,-.22,-500,0
05/16/2021,05:15,16.62,.67,7.31,8.9,91.6,1.75,.98,-.21,-500,.1
05/16/2021,05:30,16.62,.67,7.3,8.88,91.3,1.59,.89,-.21,-1200,.1
05/16/2021,05:45,16.62,.68,7.29,8.83,90.8,1.59,.73,-.24,-1700,.1
05/16/2021,06:00,16.6,.68,7.29,8.82,90.7,1.57,.81,-.22,-1700,.1
05/16/2021,06:15,16.59,.67,7.29,8.84,90.9,1.81,.6,-.21,-1200,.1
05/16/2021,06:30,16.59,.68,7.29,8.83,90.7,1.68,.77,-.21,-500,.1
05/16/2021,06:45,16.58,.68,7.28,8.78,90.2,1.75,.75,-.23,-500,0
05/16/2021,07:00,16.58,.68,7.3,8.89,91.4,1.67,.9,-.22,400,0
05/16/2021,07:15,16.57,.68,7.31,8.92,91.7,1.57,.69,-.22,-800,-.1
05/16/2021,07:30,16.61,.68,7.31,8.92,91.7,1.6,.83,-.22,-600,-.1
05/16/2021,07:45,16.62,.68,7.32,8.95,92.1,1.62,.81,-.24,-400,-.1
05/16/2021,08:00,16.6,.68,7.31,8.93,91.8,1.69,.81,-.23,400,-.1
05/16/2021,08:15,16.6,.68,7.32,8.94,91.9,1.67,.81,-.19,300,0
05/16/2021,08:30,16.64,.68,7.33,9,92.6,1.57,.83,-.21,-400,0
05/16/2021,08:45,16.68,.68,7.34,9.05,93.2,1.62,.91,-.17,-1000,0
05/16/2021,09:00,16.79,.68,7.35,9.14,94.3,1.61,.92,-.18,-1200,.1
05/16/2021,09:15,16.84,.67,7.35,9.09,94,1.7,.81,-.21,-1000,.1
05/16/2021,09:30,16.87,.67,7.36,9.1,94.1,1.69,.97,-.19,-400,.2
05/16/2021,09:45,17.11,.66,7.37,9.1,94.6,1.65,.65,-.2,0,.3
05/16/2021,10:00,17.14,.66,7.36,9.08,94.5,1.66,.7,-.21,-100,.3
05/16/2021,10:15,17.15,.66,7.35,9.05,94.1,1.66,.64,-.22,-100,.2
05/16/2021,10:30,17.09,.66,7.35,9.09,94.4,1.66,.79,-.22,0,.1
05/16/2021,10:45,17.16,.66,7.35,9.11,94.8,1.6,.76,-.2,0,.1
05/16/2021,11:00,17.18,.66,7.33,9.08,94.5,1.69,.72,-.21,0,-.1
05/16/2021,11:15,17.24,.66,7.32,9.09,94.7,1.64,.72,-.19,0,-.1
05/16/2021,11:30,17.37,.66,7.29,9.06,94.6,1.7,.55,-.23,0,-.2
05/16/2021,11:45,17.47,.66,7.27,9.09,95.2,1.58,.6,-.21,0,-.2
05/16/2021,12:00,17.73,.67,7.3,9.13,96.1,1.61,.45,-.23,-300,-.3
05/16/2021,12:15,17.7,.66,7.3,9.18,96.5,1.68,.62,-.23,-300,-.3
05/16/2021,12:30,17.78,.66,7.32,9.25,97.4,1.61,.69,-.22,-900,-.4
05/16/2021,12:45,17.78,.66,7.34,9.3,97.9,1.69,.82,-.18,0,-.4
05/16/2021,13:00,17.7,.66,7.35,9.37,98.5,1.72,.94,-.17,0,-.4
05/16/2021,13:15,17.8,.67,7.36,9.35,98.6,1.72,.91,-.19,600,-.4
05/16/2021,13:30,17.85,.67,7.36,9.31,98.2,1.66,.87,-.2,300,0
05/16/2021,13:45,17.86,.67,7.38,9.35,98.6,1.62,.92,-.19,300,.4
05/16/2021,14:00,17.8,.67,7.38,9.38,98.8,1.67,1.03,-.17,400,.6
05/16/2021,14:15,17.72,.67,7.37,9.35,98.4,1.81,1.18,-.16,500,.7
05/16/2021,14:30,17.63,.67,7.35,9.32,97.8,1.72,1.06,-.15,1200,.8
05/16/2021,14:45,17.96,.67,7.38,9.39,99.3,1.84,.9,-.18,1500,.8
05/16/2021,15:00,17.89,.67,7.38,9.4,99.3,1.79,1.05,-.16,1500,1
05/16/2021,15:15,17.71,.67,7.36,9.35,98.4,1.76,1.29,-.13,2000,1.2
05/16/2021,15:30,17.55,.67,7.34,9.3,97.5,1.82,1.22,-.13,2900,1.3
05/16/2021,15:45,17.44,.67,7.31,9.17,95.9,1.82,1.04,-.15,3600,1.4
05/16/2021,16:00,17.4,.67,7.3,9.14,95.6,1.73,1.04,-.19,3600,1.4
05/16/2021,16:15,17.42,.67,7.31,9.16,95.8,1.75,1.02,-.17,2900,1.4
05/16/2021,16:30,17.5,.67,7.32,9.24,96.8,1.73,1.04,-.18,2900,1.2
05/16/2021,16:45,17.67,.67,7.36,9.42,99,1.85,1.45,-.11,2900,1.4
05/16/2021,17:00,17.87,.67,7.41,9.64,101.7,1.88,1.75,-.06,3300,1.8
05/16/2021,17:15,17.86,.67,7.38,9.57,101,1.85,1.45,-.11,4100,1.8
05/16/2021,17:30,17.88,.67,7.41,9.62,101.6,1.8,1.64,-.09,3800,2.2
05/16/2021,17:45,17.92,.67,7.42,9.66,102.1,1.79,1.79,-.06,3500,3
05/16/2021,18:00,17.87,.67,7.41,9.59,101.2,1.84,1.85,-.1,4100,3.3
05/16/2021,18:15,17.87,.67,7.4,9.6,101.3,1.83,1.71,-.06,4500,3.8
05/16/2021,18:30,17.82,.67,7.37,9.47,99.8,1.83,1.81,-.08,4500,4.1
05/16/2021,18:45,17.75,.67,7.36,9.44,99.3,1.72,1.48,-.13,4400,4.1
05/16/2021,19:00,17.56,.67,7.31,9.25,97,1.74,.99,-.2,4000,3.8
05/16/2021,19:15,17.54,.67,7.31,9.25,97,1.74,.98,-.19,3500,3.8
05/16/2021,19:30,17.58,.67,7.32,9.3,97.5,1.66,1.12,-.19,2700,3.4
05/16/2021,19:45,17.55,.67,7.31,9.27,97.2,1.72,1.09,-.2,2000,2
05/16/2021,20:00,17.54,.67,7.31,9.26,97.1,1.72,1.17,-.2,1800,1.3
05/16/2021,20:15,17.56,.67,7.3,9.18,96.3,1.71,1.07,-.17,1500,1.2
05/16/2021,20:30,17.55,.67,7.3,9.21,96.6,1.72,1.28,-.15,1500,1.2
05/16/2021,20:45,17.53,.67,7.29,9.18,96.2,1.66,1.27,-.17,1500,1.2
05/16/2021,21:00,17.5,.67,7.31,9.18,96.1,1.75,1.41,-.14,1500,1.4
05/16/2021,21:15,17.49,.67,7.31,9.17,96.1,1.79,1.44,-.16,1500,1.7
05/16/2021,21:30,17.49,.67,7.32,9.18,96.1,1.78,1.18,-.18,1500,1.7
05/16/2021,21:45,17.46,.67,7.3,9.1,95.2,1.81,1,-.17,1900,1.7
05/16/2021,22:00,17.45,.67,7.29,9.13,95.6,1.67,1,-.21,1900,1.7
05/16/2021,22:15,17.45,.67,7.29,9.12,95.5,1.67,1.22,-.16,1900,1.8
05/16/2021,22:30,17.45,.67,7.3,9.09,95.1,1.67,1.37,-.18,1300,1.8
05/16/2021,22:45,17.44,.67,7.3,9.07,94.8,1.76,1.42,-.18,2400,1.9
05/16/2021,23:00,17.42,.67,7.31,9.05,94.6,1.98,1.22,-.19,2800,1.6
05/16/2021,23:15,17.42,.67,7.31,9.03,94.5,1.82,1.2,-.16,2800,1.6
05/16/2021,23:30,17.41,.67,7.31,8.99,94,1.69,1.18,-.16,1700,1.6
05/16/2021,23:45,17.4,.67,7.31,9,94.1,1.72,1,-.19,1200,1.6
05/17/2021,00:00,17.39,.67,7.31,8.98,93.9,1.86,1.24,-.19,2000,1.6
05/17/2021,00:15,17.37,.67,7.3,8.88,92.8,1.71,1,-.19,2000,1.5
05/17/2021,00:30,17.35,.67,7.3,8.9,93,1.81,1.08,-.17,3200,1.5
05/17/2021,00:45,17.34,.67,7.3,8.9,92.9,1.68,1.07,-.19,2700,1.2
05/17/2021,01:00,17.33,.67,7.29,8.86,92.5,1.63,1.03,-.2,1400,1.1
05/17/2021,01:15,17.32,.67,7.3,8.89,92.7,1.74,.98,-.19,1400,1
05/17/2021,01:30,17.32,.67,7.3,8.87,92.6,1.7,.9,-.2,1400,.9
05/17/2021,01:45,17.3,.67,7.29,8.83,92.1,1.68,.99,-.2,1200,.9
05/17/2021,02:00,17.3,.67,7.29,8.79,91.7,1.58,.95,-.19,800,.9
05/17/2021,02:15,17.28,.67,7.28,8.75,91.3,1.62,1.03,-.17,500,.9
05/17/2021,02:30,17.26,.67,7.28,8.71,90.8,1.61,1.04,-.2,-100,.8
05/17/2021,02:45,17.22,.67,7.28,8.74,91,2.17,.88,-.2,-100,.7
05/17/2021,03:00,17.2,.67,7.29,8.72,90.8,1.57,.89,-.21,-300,.7
05/17/2021,03:15,17.2,.67,7.29,8.72,90.8,1.64,.84,-.21,-800,.5
05/17/2021,03:30,17.19,.67,7.29,8.71,90.7,1.61,.91,-.18,-1200,.6
05/17/2021,03:45,17.18,.67,7.29,8.72,90.8,1.63,1.01,-.21,-1200,.6
05/17/2021,04:00,17.17,.67,7.29,8.73,90.8,1.71,.94,-.19,-900,.5
05/17/2021,04:15,17.17,.67,7.29,8.7,90.5,2.94,.98,-.17,-600,.5
05/17/2021,04:30,17.15,.67,7.29,8.69,90.4,1.76,1.02,-.18,400,.6
05/17/2021,04:45,17.14,.67,7.29,8.69,90.3,1.58,.9,-.17,-600,.7
05/17/2021,05:00,17.14,.67,7.29,8.66,90.1,1.69,.9,-.19,100,.7
05/17/2021,05:15,17.13,.67,7.29,8.67,90.1,1.58,.82,-.18,0,.8
05/17/2021,05:30,17.12,.67,7.29,8.66,90,1.6,1.05,-.19,0,.8
05/17/2021,05:45,17.11,.67,7.28,8.64,89.8,1.58,.84,-.17,-400,.7
05/17/2021,06:00,17.11,.67,7.28,8.66,89.9,1.56,.93,-.18,-1800,.7
05/17/2021,06:15,17.09,.67,7.28,8.65,89.9,1.68,.92,-.2,-1800,.7
05/17/2021,06:30,17.08,.67,7.28,8.67,90,1.67,.9,-.21,-1800,.6
05/17/2021,06:45,17.06,.67,7.28,8.66,89.9,1.62,.92,-.19,-1300,.6
05/17/2021,07:00,17.08,.67,7.28,8.65,89.8,1.56,1.03,-.18,-1800,.7
05/17/2021,07:15,17.07,.67,7.29,8.65,89.8,1.56,.81,-.2,-1800,.6
05/17/2021,07:30,17.08,.67,7.29,8.68,90.1,1.64,.84,-.2,-1500,.6
05/17/2021,08:00,17.13,.67,7.3,8.73,90.8,1.58,.86,-.21,-1000,.5
05/17/2021,08:15,17.16,.67,7.29,8.72,90.7,1.76,.93,-.2,-1000,.5
05/17/2021,08:30,17.14,.67,7.29,8.71,90.5,1.56,.89,-.19,-2000,.4
05/17/2021,08:45,17.19,.67,7.3,8.73,90.9,1.52,.86,-.17,-2600,.4
05/17/2021,09:00,17.16,.67,7.3,8.78,91.3,1.62,.93,-.16,-2000,.4
05/17/2021,09:15,17.2,.67,7.31,8.83,91.9,1.67,1.09,-.17,-1000,.6
05/17/2021,09:30,17.23,.67,7.3,8.76,91.2,1.66,.9,-.17,-1000,.8
05/17/2021,09:45,17.26,.67,7.3,8.73,91,1.61,.9,-.18,-1200,.7
05/17/2021,10:00,17.3,.67,7.31,8.73,91,1.49,.91,-.16,-1200,.8
05/17/2021,10:15,17.3,.67,7.31,8.74,91.1,1.61,.88,-.18,-1300,.8
05/17/2021,10:30,17.33,.67,7.31,8.74,91.3,1.54,.94,-.19,-1300,.8
05/17/2021,10:45,17.26,.67,7.32,8.89,92.7,1.66,1.13,-.16,-1200,.8
05/17/2021,11:00,17.21,.67,7.3,8.84,92.1,1.66,.95,-.15,-600,.9
05/17/2021,11:15,17.26,.67,7.3,8.9,92.8,1.62,.99,-.18,-1200,.8
05/17/2021,11:30,18.09,.67,7.31,8.91,94.5,1.41,.71,-.24,-1300,.8
05/17/2021,11:45,18.44,.68,7.3,8.8,93.9,1.34,.57,-.21,-2200,.8
05/17/2021,12:15,17.42,.69,7.41,9,94.1,1.71,2.38,.57,-1000,.8
05/17/2021,12:30,17.49,.69,7.44,9.18,96.2,1.43,2.5,.64,-1000,1.2
05/17/2021,12:45,17.44,.69,7.44,9.2,96.2,1.67,2.5,.63,-1000,1.3
05/17/2021,13:00,17.39,.69,7.42,9.12,95.4,1.43,2.33,.61,-5900,12.6
05/17/2021,13:30,17.42,.69,7.4,9.01,94.3,1.5,2.34,.54,-5000,12.9
05/17/2021,13:45,17.53,.69,7.42,9.12,95.6,1.76,2.51,.58,-1900,13.2
05/17/2021,14:00,17.56,.69,7.41,9.07,95.1,1.5,2.15,.49,-4100,12.9
05/17/2021,14:15,17.9,.69,7.48,9.37,98.9,1.68,2.35,.6,-4100,13
05/17/2021,14:30,17.98,.69,7.49,9.4,99.5,1.44,2.29,.55,-4100,12.8
05/17/2021,14:45,18.04,.69,7.51,9.46,100.2,1.65,2.23,.5,-4100,12.4
05/17/2021,15:00,18.15,.69,7.49,9.39,99.7,1.63,2.25,.52,-800,12.2
05/17/2021,15:15,18.43,.69,7.53,9.57,102.1,1.58,2.2,.51,-1400,12.1
05/17/2021,15:30,18.48,.69,7.53,9.54,102,1.35,2.4,.51,-1400,11.9
05/17/2021,15:45,18.26,.69,7.5,9.42,100.2,1.7,2.3,.52,-1400,11.9
05/17/2021,16:00,18.23,.69,7.52,9.53,101.3,1.41,2.66,.62,-1400,12
05/17/2021,16:15,18.13,.69,7.53,9.6,101.9,1.76,2.65,.62,-1400,12
05/17/2021,16:30,18.38,.69,7.51,9.46,100.9,1.4,2.6,.61,-1400,12.2
05/17/2021,16:45,18.33,.69,7.51,9.44,100.6,1.76,2.64,.62,-1400,13.1
05/17/2021,17:00,18.15,.7,7.5,9.42,100.1,1.45,2.62,.6,-3700,13.8
05/17/2021,17:15,18.3,.71,7.48,9.3,99.1,1.7,2.31,.49,-2200,13.8
05/17/2021,17:30,18.23,.7,7.47,9.27,98.6,1.43,2.28,.48,-2200,13.8
05/17/2021,17:45,18.33,.7,7.49,9.31,99.2,1.6,2.38,.48,-3500,13.8
05/17/2021,18:00,18.42,.71,7.53,9.48,101.2,1.47,2.65,.56,-3200,13.6
05/17/2021,18:15,18.17,.72,7.44,9.1,96.6,1.82,2.23,.49,-3200,12.6
05/17/2021,18:30,17.99,.71,7.41,8.9,94.2,1.39,2.08,.41,-3200,11.9
05/17/2021,18:45,18.02,.69,7.4,8.84,93.6,1.67,2.14,.4,-3200,11.7
05/17/2021,19:00,18.1,.69,7.41,8.96,95,1.4,2.03,.42,-3200,11.5
05/17/2021,19:15,18.04,.69,7.39,8.86,93.8,1.66,2.28,.41,-3200,11.2
05/17/2021,19:30,18.03,.69,7.39,8.83,93.5,1.38,2.28,.4,-3200,10.8
05/17/2021,19:45,17.7,.69,7.35,8.6,90.4,1.54,2.09,.42,-4000,10.6
05/17/2021,20:00,17.49,.69,7.36,8.63,90.4,1.31,2.25,.42,-4900,10.6
05/17/2021,20:15,17.6,.69,7.35,8.56,89.9,1.62,2.25,.45,-4900,10.6
05/17/2021,20:30,17.57,.69,7.36,8.67,91,1.34,2.21,.43,-4900,10.8
05/17/2021,20:45,17.42,.69,7.36,8.71,91.1,1.67,2.34,.43,-4900,10.8
05/17/2021,21:00,17.28,.69,7.35,8.63,90.1,1.33,2.3,.46,-5100,10.9
05/17/2021,21:15,17.43,.69,7.37,8.77,91.7,1.66,2.54,.49,-5100,11
05/17/2021,21:30,17.61,.7,7.37,8.74,91.8,1.24,2.14,.44,-5600,11
05/17/2021,21:45,17.55,.7,7.36,8.71,91.4,1.63,2.32,.44,-4600,11.1
05/17/2021,22:00,17.75,.69,7.39,8.79,92.5,1.22,2.07,.39,-4600,11.1
05/17/2021,22:15,17.73,.69,7.43,8.98,94.5,1.54,1.99,.38,-5600,11
05/17/2021,22:30,17.68,.69,7.41,8.9,93.6,1.15,1.97,.4,-5800,10.9
05/17/2021,22:45,17.61,.69,7.42,8.91,93.6,1.57,2.02,.4,-5800,10.4
05/17/2021,23:00,17.58,.69,7.41,8.9,93.4,1.2,1.88,.4,-6900,10
05/17/2021,23:15,17.54,.69,7.41,8.88,93.1,1.54,1.98,.38,-6900,9.9
05/17/2021,23:30,17.49,.69,7.39,8.81,92.2,1.26,2.12,.45,-6700,9.9
05/17/2021,23:45,17.38,.69,7.38,8.71,91,1.52,1.85,.35,-6900,9.8
05/18/2021,00:00,17.4,.69,7.38,8.69,90.8,1.26,1.94,.39,-6900,9.8
05/18/2021,00:15,17.39,.69,7.37,8.68,90.7,1.51,1.92,.4,-7000,9.8
05/18/2021,00:30,17.37,.69,7.37,8.62,90.1,1.16,1.9,.39,-7000,9.7
05/18/2021,00:45,17.31,.68,7.34,8.48,88.5,1.51,1.77,.37,-7000,9.6
05/18/2021,01:00,17.3,.68,7.36,8.55,89.2,1.32,1.79,.37,-6300,9.5
05/18/2021,01:15,17.31,.68,7.36,8.59,89.6,1.68,1.8,.37,-6300,9.4
05/18/2021,01:30,17.29,.68,7.35,8.53,88.9,1.14,1.79,.35,-6300,9.1
05/18/2021,01:45,17.29,.68,7.36,8.61,89.8,1.42,1.74,.36,-7400,9
05/18/2021,02:00,17.29,.68,7.35,8.48,88.5,1.26,1.7,.37,-7400,9
05/18/2021,02:15,17.28,.68,7.34,8.47,88.3,1.53,1.71,.38,-7400,9
05/18/2021,02:30,17.26,.68,7.35,8.53,88.9,1.14,1.74,.35,-7400,8.9
05/18/2021,02:45,17.27,.68,7.36,8.57,89.4,1.44,1.75,.38,-7400,8.9
05/18/2021,03:00,17.26,.68,7.35,8.52,88.8,1.16,1.85,.42,-8200,8.9
05/18/2021,03:15,17.25,.68,7.36,8.54,89,1.54,1.75,.36,-8200,8.8
05/18/2021,03:30,17.25,.68,7.36,8.54,89,1.19,1.74,.37,-8200,8.9
05/18/2021,03:45,17.24,.68,7.35,8.51,88.7,1.45,1.75,.35,-7900,8.9
05/18/2021,04:00,17.24,.68,7.35,8.48,88.4,1.18,1.74,.36,-8800,8.8
05/18/2021,04:15,17.24,.68,7.34,8.44,87.9,1.47,1.71,.36,-8800,8.8
05/18/2021,04:30,17.2,.68,7.33,8.4,87.4,1.17,1.7,.37,-8800,8.8
05/18/2021,04:45,17.21,.68,7.34,8.41,87.6,1.44,1.64,.36,-8800,8.8
05/18/2021,05:00,17.18,.68,7.34,8.41,87.5,1.24,1.63,.38,-8200,8.7
05/18/2021,05:15,17.18,.68,7.34,8.44,87.8,1.44,1.73,.37,-8200,8.8
05/18/2021,05:30,17.19,.68,7.34,8.45,87.9,1.22,1.73,.37,-8200,8.8
05/18/2021,05:45,17.16,.68,7.34,8.44,87.8,1.41,1.76,.39,-8600,8.8
05/18/2021,06:00,17.14,.68,7.34,8.44,87.8,1.13,1.71,.36,-8600,8.8
05/18/2021,06:15,17.15,.68,7.34,8.43,87.7,1.52,1.77,.38,-8600,8.8
05/18/2021,06:30,17.15,.68,7.34,8.42,87.6,1.34,1.6,.34,-7300,8.8
05/18/2021,06:45,17.15,.68,7.33,8.39,87.2,1.47,1.74,.39,-7300,8.9
05/18/2021,07:00,17.12,.68,7.34,8.39,87.2,1.25,1.73,.36,-7300,8.8
05/18/2021,07:15,17.12,.68,7.33,8.37,87,1.5,1.65,.36,-7300,8.8
05/18/2021,07:30,17.13,.68,7.33,8.37,87,1.22,1.68,.35,-7300,8.7
05/18/2021,07:45,17.14,.68,7.33,8.37,87,1.53,1.68,.35,-6500,8.6
05/18/2021,08:00,17.16,.68,7.33,8.34,86.7,1.19,1.62,.38,-6500,8.6
05/18/2021,08:15,17.17,.68,7.33,8.35,86.9,1.48,1.67,.35,-6500,8.5
05/18/2021,08:30,17.19,.68,7.32,8.31,86.5,1.22,1.66,.36,-7700,8.6
05/18/2021,08:45,17.26,.69,7.33,8.34,87,1.55,1.6,.34,-7600,8.5
05/18/2021,09:00,17.3,.69,7.33,8.33,86.9,1.21,1.56,.37,-7900,8.5
05/18/2021,09:15,17.38,.68,7.32,8.3,86.7,1.56,1.43,.32,-7900,8.4
05/18/2021,09:30,17.45,.68,7.33,8.32,87.1,1.18,1.51,.35,-7900,8.3
05/18/2021,09:45,17.69,.68,7.33,8.31,87.4,1.14,1.4,.3,-11400,8.2
05/18/2021,10:00,17.89,.68,7.34,8.35,88.2,1.47,1.47,.32,-8100,8
05/18/2021,10:15,18.11,.68,7.35,8.36,88.7,1.11,1.34,.3,-11400,7.7
05/18/2021,10:30,18.22,.68,7.35,8.4,89.3,1.42,1.42,.31,-8800,7.5
05/18/2021,10:45,18.29,.68,7.35,8.37,89.1,1.04,1.35,.29,-11900,7.4
05/18/2021,11:00,18.33,.68,7.34,8.34,88.8,1.36,1.34,.3,-10000,7.2
05/18/2021,11:15,18.37,.68,7.35,8.42,89.7,1.17,1.46,.31,-12400,7.2
05/18/2021,11:30,18.71,.68,7.37,8.48,91,1.47,1.45,.31,-10100,7.2
05/18/2021,11:45,18.57,.68,7.37,8.47,90.7,1.12,1.54,.33,-10100,7.4
